record_type,id,title,category_or_severity,species,content_hash,review_status,reviewer,license_number,reviewed_at,production_eligible
knowledge_card,OS-MSK-001,犬起身僵硬或活动减少,musculoskeletal,dog,cdea8f200202e132d19e48ffd5e5b473dfa2883942ba2440f0d4692a90315d64,pending,,,,false
knowledge_card,OS-MSK-002,猫减少跳跃,musculoskeletal,cat,0b3907f98512b044e8d572a017413859170c9e0214e3e9ef9530d4eae8d5e275,pending,,,,false
knowledge_card,OS-MSK-003,老年猫狗活动变化需要记录什么,musculoskeletal,cat/dog,17e56e00ced0159fb5168ca7c7b4eb137f4f72c52d7836a3beed855602f867da,pending,,,,false
knowledge_card,OS-UR-001,猫频繁进猫砂盆但尿量很少,urinary,cat,b129648d32bfef48dc64b6a15442e6c8ccce737b19cec5742fc00dda6f03289d,pending,,,,false
knowledge_card,OS-UR-002,猫尿中带血,urinary,cat,4863c9f181d9ed2b82d1cc5806865ce7a8e2e76106c1a95ebbd2d55bc70c1970,pending,,,,false
knowledge_card,OS-UR-003,猫尿道阻塞风险,urinary,cat,41003fbcd41f581f61146f348a9b6e4a190ca6f824b8da9570b52bf216223cb2,pending,,,,false
knowledge_card,OS-SKIN-001,犬反复瘙痒,dermatology,dog,df5f0034dceb04ac99f3024e8f62eb5f94da94666edb4197a1925ddcbbb2d104,pending,,,,false
knowledge_card,OS-SKIN-002,犬舔爪和耳朵反复不适,dermatology,dog,687d4458e67db458e6f1e34e97ff7ce6f32dadd71116085eb46c10bc1220176d,pending,,,,false
knowledge_card,OS-SKIN-003,猫狗局部脱毛不能只凭照片判断,dermatology,cat/dog,8f202dac573df2a5734b1345b834819dcb51d08137f34e7ac489d84b020ff659,pending,,,,false
knowledge_card,OS-BEH-001,猫到新环境后躲藏,behavior,cat,19410bc7937fb25dad74a5bb8afce5cba53a94a8d598550420923d3852d07956,pending,,,,false
knowledge_card,OS-BEH-002,室内猫环境丰富化,behavior,cat,d7c37ca630909bb3a3768995f700b9a3e35c8aac0c0e41e6200946f12e3fabcd,pending,,,,false
knowledge_card,OS-VAX-001,幼猫幼犬疫苗计划,preventive_care,cat/dog,4651b2df0368c4d437a3a84a5d8c21aaf9c6d264a3400b4b008f1e81073a80b3,pending,,,,false
knowledge_card,OS-VAX-002,猫注射部位出现肿块,preventive_care,cat,c1d56eb1bcbafaebcc2569f18b0ad33795dca2000b920335e38f938c3b995e27,pending,,,,false
knowledge_card,OS-EYE-001,犬眼睛突然眯眼、发红或浑浊,eye,dog,ab91f4901bbbba41bb2a15adb3b21c484b2c00c15abee01ab4e10ab74b1d9f40,pending,,,,false
knowledge_card,OS-EYE-002,犬突然视力下降,eye,dog,c4ee5188c52ad733e10aca687bc1322113c227cd6af7101ca992368408855dec,pending,,,,false
knowledge_card,MVP-GI-001,猫反复腹泻需排查寄生虫和其他病因,gastrointestinal,cat,698df6d88c230a2a50b40997d879964a948d1cb8bd14703bdbd3483d81461a89,pending,,,,false
knowledge_card,MVP-GI-002,犬偶发一次呕吐,gastrointestinal,dog,a9082a2a0237c7c5359622048afb7ba4a05161c770e66596c8b85620f547464b,pending,,,,false
knowledge_card,MVP-GI-003,犬反复呕吐,gastrointestinal,dog,ea62aa2e157870122a98a149504864b225e6a22e1ec5720ec2e2dca4621bb01c,pending,,,,false
knowledge_card,MVP-GI-004,猫偶发呕吐需要观察什么,gastrointestinal,cat,eb036a10d142ba86d9dd3547384567f0c032815bd288123419f918a0b8c071cb,pending,,,,false
knowledge_card,MVP-GI-005,猫反复呕吐不能只按毛球处理,gastrointestinal,cat,cf0fcbdcbfd9707ca05f92c650949cab0e90be04e1fc448b804249dd12854e65,pending,,,,false
knowledge_card,MVP-GI-006,猫反复吐出毛发也需要评估,gastrointestinal,cat,55f5df80631ff1f893923ad4b0cdc07bdefe31fe0a4d9c1b83c543fc28432f5a,pending,,,,false
knowledge_card,MVP-GI-007,猫排便困难或便秘,gastrointestinal,cat,feb73d1258d8ed22fe53a783deac9a379b398bf1f7ffc5f6b101ec1ff1d31337,pending,,,,false
knowledge_card,MVP-GI-008,犬反复吞咽或进食后反流,gastrointestinal,dog,d36bd5b1e9fa677d790b58e32732dfd7d8bdb85994d86a0ba719540c90bd26fe,pending,,,,false
knowledge_card,MVP-GI-009,区分呕吐和反流,gastrointestinal,cat/dog,cb0943b2cacc8a12ba1ff4d98255f8c00e9d697c54886278506101e2041ee642,pending,,,,false
knowledge_card,MVP-GI-010,猫食欲突然下降,gastrointestinal,cat,3bcb5627f0dce85be2ff4f7d10e0b00061d3f627e415ed1601986a7d2e7c059b,pending,,,,false
knowledge_card,MVP-GI-011,犬食欲突然下降,gastrointestinal,dog,35440c72cc441b4f0c92705f7f52a37d63b72b85e19d7051927bf1954e19d64b,pending,,,,false
knowledge_card,MVP-GI-012,犬出现黑色柏油样便,gastrointestinal,dog,d75511f560909c42218925943c6d054555827688fc428486f0f8dea1ed5d2d3e,pending,,,,false
knowledge_card,MVP-GI-013,犬便中出现鲜红色血,gastrointestinal,dog,cdc875c96a20d1041164aa5406a0db4d14cc0b8f242e29a301a32297779f522a,pending,,,,false
knowledge_card,MVP-GI-014,犬换粮后出现软便,gastrointestinal,dog,4884b7d495794f6eadb16c4620183b997761263983855d41d554d61bc67bcf54,pending,,,,false
knowledge_card,MVP-NUT-001,判断猫是否超重,nutrition,cat,71beb81543ff850e679c84438d3a2c826c07cb8452f3f5aed37f843275c7094e,pending,,,,false
knowledge_card,MVP-NUT-002,判断犬是否超重,nutrition,dog,95ff7d226d27976937abb09bf83b2eb5b8d067a3e652ae3ecf0906858111c278,pending,,,,false
knowledge_card,MVP-NUT-003,猫安全减重原则,nutrition,cat,3ab326c7801cb764438e6b95fa40a584818e199fbaf5a60d1fb0f3ddb702ca51,pending,,,,false
knowledge_card,MVP-NUT-004,猫零食会不会影响体重,nutrition,cat,56dc9b6319c3da9808fc04b32930c30c9d14197adad3d30d3e37dfa0cf99a533,pending,,,,false
knowledge_card,MVP-NUT-005,猫突然挑食,nutrition,cat,2fdcf4d50a6c2e95017c74639b2f7a32482081ba3be4a9bd96fb0a1421f29df8,pending,,,,false
knowledge_card,MVP-NUT-006,犬突然挑食,nutrition,dog,cf1e61a44ed6636636fd44f0a8b624837ed69199e14e210c874d821f14d460e9,pending,,,,false
knowledge_card,MVP-NUT-007,犬猫生食的风险,nutrition,cat/dog,b3290d244d1cfdd13c8aa1b26290684b18329262e305d60d34322d448ff5bd1e,pending,,,,false
knowledge_card,MVP-NUT-008,犬猫啃食骨头,nutrition,cat/dog,38bf0580fc1d134ae95c29301360b67b9a9fbea4ece6aaa0b3ff3f51540d00cd,pending,,,,false
knowledge_card,MVP-NUT-009,监测饮水量变化,nutrition,cat/dog,f5dc8cb515d49fc7c46c0da0afb358a52ea0d9e5595585e8fe3f7862b394fef1,pending,,,,false
knowledge_card,MVP-NUT-010,选择主食和换粮记录,nutrition,cat/dog,5dd7d150b909355363b9cd6b9261bd72abc976fda3d04f1fd980f6588443e05a,pending,,,,false
knowledge_card,MVP-PAR-001,猫身上发现跳蚤或黑色颗粒,parasites,cat,e98a57e2300537917eb4effa6423f91b49e0513f58b75479aafc5eb1c33f2e14,pending,,,,false
knowledge_card,MVP-PAR-002,犬身上发现跳蚤,parasites,dog,31ace4f3eb5d024b907187d259f353382f0b4eb13725aa0e3f1c418163792a6d,pending,,,,false
knowledge_card,MVP-PAR-003,犬猫身上发现蜱虫,parasites,cat/dog,fb1201d1335b55e30592b65179161bf683c5fa9f57c42c38f8513bc7cd495e01,pending,,,,false
knowledge_card,MVP-PAR-004,选择驱虫产品不能只看品牌,parasites,cat/dog,ca178003cf0ba90016398b13442b28c79659bec8b3156985d75ee346eeafa496,pending,,,,false
knowledge_card,MVP-PAR-005,驱虫频率需要个体化,parasites,cat/dog,ab90fb0ff1b680140ee62f5f21f295e767b822b584ef375d7aafbb3e55b5678e,pending,,,,false
knowledge_card,MVP-PAR-006,粪便中看到虫体或米粒样节片,parasites,cat/dog,4292a5e505ab34cf8ef3b67509a7ae3620498d6b6acb9fe72070fcb1e454796a,pending,,,,false
knowledge_card,MVP-PAR-007,多宠家庭疑似耳螨,parasites,cat/dog,2f4d430609d384433ed59aac850d1a866bc588a9d872ea27316e9cfd094322ad,pending,,,,false
knowledge_card,MVP-PAR-008,清理宠物粪便与人宠共患风险,parasites,cat/dog,6e72ccaead3fce7481212a6f7520a9d74136379e4a59c5c42984024b83f508af,pending,,,,false
knowledge_card,MVP-PAR-009,室内猫也需要评估寄生虫风险,parasites,cat,80b1b4b3fe15147376a5631e944a4161abde990f42cabdb4180781e8c7bf8b47,pending,,,,false
knowledge_card,MVP-GRM-001,季节性掉毛还是异常脱毛,grooming,cat/dog,ecd4b353c893fd6b0d306d42b56c58ec4aa8d35b6c6bb2c77db88ebc41c9b561,pending,,,,false
knowledge_card,MVP-GRM-002,猫狗皮屑增多,grooming,cat/dog,03f196abdda7bb7dfbdc3cd673fe93d4efb3dc88c64dc701b3bafffe0ed41567,pending,,,,false
knowledge_card,MVP-GRM-003,猫狗被毛打结,grooming,cat/dog,3a2c4937c531635b46615fb45c3c0ab7b529f39216967873182e3178c52a742b,pending,,,,false
knowledge_card,MVP-GRM-004,指甲过长,grooming,cat/dog,3b7b2111a6477a8652fc126943b112153ee0e7ea7cdc98cec3cc734aa3a77c85,pending,,,,false
knowledge_card,MVP-GRM-005,指甲劈裂或出血,minor_injury,cat/dog,ec74d04975cb838135f0622f7424f10fa25a8b074fde5f570c4399f645115cf7,pending,,,,false
knowledge_card,MVP-GRM-006,散步后反复舔爪,dermatology,dog,e8bcc5a87ba086c85711570674a95b4ef4399f56fc79d06f42442d4bf427d5f3,pending,,,,false
knowledge_card,MVP-GRM-007,短头犬皮褶发红有异味,dermatology,dog,4c6deaa21bf1880df56ece0b0b471b9c3fc75c995c4dceb6d93c51f9e37617a9,pending,,,,false
knowledge_card,MVP-GRM-008,洗澡后皮肤发红或瘙痒,dermatology,cat/dog,2c7ac22cada831323fe7653725035dbc7becc6887c0435b65941b82dbe771e15,pending,,,,false
knowledge_card,MVP-GRM-009,小面积表浅擦伤,minor_injury,cat/dog,d9993cdd85d63aa3e56eae01a12b57d20b3bf41647d1822530ade03b3e5c2abe,pending,,,,false
knowledge_card,MVP-GRM-010,被其他动物咬伤,minor_injury,cat/dog,7f8d2ea8fb9d32e57c0c9c8b33db2c240257f39d3f3c16ec0250b382f8c94990,pending,,,,false
knowledge_card,MVP-BEH-001,猫突然在猫砂盆外排尿,behavior,cat,04725b78cbb267ec717ea6d97a254438994980f117572b616ed643b66cf62600,pending,,,,false
knowledge_card,MVP-BEH-002,多猫家庭猫砂盆资源,behavior,cat,b6ef5e08474dc24e052a4d150f53d68329081d342144fcab26c13e97824d4c35,pending,,,,false
knowledge_card,MVP-BEH-003,室内猫缺少合适抓挠和活动资源,behavior,cat,4756e86b4b3a48a4b21b808cad4b1552e4d78ba587d3515e89064387ad8f2b38,pending,,,,false
knowledge_card,MVP-BEH-004,猫夜间异常叫喊,behavior,cat,cc4a1af0b1d010ece7b8e7db4edae875e395c13c68026187f90ecf46255a9de4,pending,,,,false
knowledge_card,MVP-BEH-005,犬独处时破坏或嚎叫,behavior,dog,e91af34c996dbd97fe0927edb3223f6373fdf1199e5b57d9d6cc695ef36fdebb,pending,,,,false
knowledge_card,MVP-BEH-006,犬害怕雷声和巨响,behavior,dog,6e0ab8d9a310264f32101d7766808a4c36bf13365d017a7b16da87b3e3b45563,pending,,,,false
knowledge_card,MVP-BEH-007,犬突然出现攻击行为,behavior,dog,28d6c3ece1537d515a1555baf2868606a760e316cb9355f7400d50709c3570e5,pending,,,,false
knowledge_card,MVP-BEH-008,犬在家精力过剩,behavior,dog,b2ffeb0ccb81e8bb34c796b1bd6c7c7a4ea0582aef04c53e3e42cd4e46a04cd5,pending,,,,false
knowledge_card,MVP-BEH-009,新猫与原住猫逐步介绍,behavior,cat,78b23e93d3ca009c86f5d896b0a07ef7d3c65853447d6b9ff6cad32751124d97,pending,,,,false
knowledge_card,MVP-UR-001,犬排尿次数明显增加,urinary,dog,22c04b0965ed9077120839d6161a632332ef3d8a5e65c12708c31749a5e8cc0c,pending,,,,false
knowledge_card,MVP-UR-002,犬尿中带血,urinary,dog,bc120b2082d2dc3830c86d98f47aabf0d07dd6e5767321d5575c2d4093b4afb4,pending,,,,false
knowledge_card,MVP-UR-003,犬无法正常排尿,urinary,dog,b3806833a9594bd8746bb58a1fa4c0b02352de9b069bb0aa04f73a1d050dfee1,pending,,,,false
knowledge_card,MVP-UR-004,猫在外排尿先排除泌尿问题,urinary,cat,b7bbe2a9576d72d4487084e49af91ef5bb49db05e94e6a44de4fcd7dd6c43c60,pending,,,,false
knowledge_card,MVP-UR-005,犬猫饮水和排尿同时增多,urinary,cat/dog,a9ac18793fb92bfbe3de3ee5de72c5eb89507125f49633dfab463aae86427a11,pending,,,,false
knowledge_card,MVP-EYE-001,猫眼睛眯眼或突然发红,eye,cat,9672d6c2da53ce24655c8dae5feba6cc955eb7c5317389f5c9f67ecfdadb3e5c,pending,,,,false
knowledge_card,MVP-EYE-002,猫突然撞东西或疑似视力下降,eye,cat,ef865fe0c1f6171b4166655510fb7ca74c8cace158af8bfec4c69931f1ab6b05,pending,,,,false
knowledge_card,MVP-EYE-003,犬眼部分泌物需结合疼痛和眼表检查,eye,dog,84c60ff91028f343d65917412583d51da99777c6286e1a0332f9b6742537ad70,pending,,,,false
knowledge_card,MVP-EYE-004,猫少量眼鼻分泌物,eye,cat,64d10627b282d8c701f8650d42d1464f1abe041d08d5710c3b8f6ef861089e55,pending,,,,false
knowledge_card,MVP-PREV-001,成年犬猫基础健康检查,preventive_care,cat/dog,98bfb2c1128acc9405a1f66c7aafca63f08607aa47c29e907aa63b632a476b5c,pending,,,,false
knowledge_card,MVP-PREV-002,老年犬猫需要记录的变化,preventive_care,cat/dog,8a70d6ff2edb97af6f2dd48e258e45190051122520114428f8672464c6ce727d,pending,,,,false
knowledge_card,MVP-PREV-003,发现皮下小肿块如何记录,preventive_care,cat/dog,e93739a541047065b663ede21779f0b5051312ed09a47541f7f8e61e52d47678,pending,,,,false
knowledge_card,MVP-PREV-004,绝育或手术后切口观察,preventive_care,cat/dog,81de36374c8613aca0d0fb7cfce475d31935ce03740889782965c9a72758669f,pending,,,,false
knowledge_card,MVP-PREV-005,接种后轻微不适与严重反应,preventive_care,cat/dog,67da6073ccc46cd5adfe0ad01ec4dfb574450ca8de2817c381d37a430953c40c,pending,,,,false
knowledge_card,MVP-ANAL-001,犬频繁蹭屁股,anal_sac,dog,898aead852e2f7a1b9f6812008a18c256dc85ed6d24e4ec5c59f49b97019d5ae,pending,,,,false
knowledge_card,MVP-ANAL-002,肛门旁肿胀或疼痛,anal_sac,cat/dog,5a94c1d2e557c2b117bcd800006578d0e7c5cb218b3d0cffef191985511c9a38,pending,,,,false
knowledge_card,MVP-MSK-004,运动后轻度跛行,musculoskeletal,cat/dog,545c4914b6373a98a8d6551f807a41923c4b6d7e259168918b25eadd7bca92c3,pending,,,,false
knowledge_card,MVP-SKIN-004,猫过度舔毛,dermatology,cat,e4f09dc78ab7d122535ddba97227c404906968161a8122c6e94593ba7228b5ad,pending,,,,false
knowledge_card,MVP-TOX-001,猫吃植物后呕吐,gastrointestinal,cat,59f71403bd770f290c19576e88ef4f9d43486ac27be9edf7e84a0c880f782eba,pending,,,,false
knowledge_card,MVP-HEAT-001,犬高温天气活动预防,preventive_care,dog,98dc78f054a0d31350b7e80ae049b86f1ac4eed0957bafc7201fa48d692282a5,pending,,,,false
knowledge_card,MVP-RENAL-001,老年猫饮水和尿量明显增加,renal,cat,318d22d81e863539ff39c17c2944224c5f922f065c31bb91e98197718dd978bd,pending,,,,false
knowledge_card,MVP-RENAL-002,猫体重下降并伴食欲下降,renal,cat,a2146c2781df0099605a89f22cf54d976cd94abe235a15ede63da9e24bb3d4cf,pending,,,,false
knowledge_card,MVP-RENAL-003,老年猫为什么要做肾脏筛查,renal,cat,038baba257aa322f5235a4c7eb122cf62b9f7aee01210713af4e663152f3b8e8,pending,,,,false
knowledge_card,MVP-RENAL-004,犬饮水和排尿持续增加,renal,dog,61001481082ae8ed1a9a0ed6ca16efb288a5bec402263faaaaed7841e75cc5a3,pending,,,,false
knowledge_card,MVP-RENAL-005,犬慢性肾病可能出现的日常变化,renal,dog,803a64deba542b1bde29eb3464b0d899feb85c31a450627398ffcdbac153c710,pending,,,,false
knowledge_card,MVP-RENAL-006,猫狗尿量突然明显减少,renal,cat/dog,ad63c90d9aeca85a5d9751cdbf6719e96e0357729edf784e72fe485ee38107e3,pending,,,,false
knowledge_card,MVP-RENAL-007,肾病宠物不能自行调整药物和处方粮,renal,cat/dog,5f6324511437a77f553dce72ef427abab1e84e0e22ca1627acc0e7156cf91e30,pending,,,,false
knowledge_card,MVP-RENAL-008,高风险品种猫的多囊肾关注点,renal,cat,d12f648f960544cff6e9478ec964bfeb0b294c3677751769694b0c708bd55022,pending,,,,false
knowledge_card,MVP-ENDO-001,老年猫体重下降但食欲很好,endocrine,cat,2c9e01778bd43cdb8d7c8dd32dfd87ca39d831687ce18fbb86eaa9334b780da5,pending,,,,false
knowledge_card,MVP-ENDO-002,猫甲状腺功能亢进的常见日常表现,endocrine,cat,65d85623d5a60cdef6454ef54f70209b6b3b5df2a0396f9a3a6119f094714380,pending,,,,false
knowledge_card,MVP-ENDO-003,老年猫定期体检时关注甲状腺,endocrine,cat,1b3831c6399ac06df101f33be262cc1992aa1461c2047c0784c3ea6881075279,pending,,,,false
knowledge_card,MVP-ENDO-004,犬变胖、怕冷并且精神下降,endocrine,dog,2cba951d290442ef10be4a85655f1fb9ef0d7fc66ee3f50d6e10eb4872f6956d,pending,,,,false
knowledge_card,MVP-ENDO-005,不能只凭肥胖或掉毛判断犬甲减,endocrine,dog,ce9fb5c2126dbcd577a1d76d8db18c2d3b433f7fca3af4bb942e5a4f19590ae0,pending,,,,false
knowledge_card,MVP-ENDO-006,犬糖尿病常见的早期线索,endocrine,dog,21709c86a1b536a3338a29e27085c8a47c18f37cd7dd7b24c2c98e4ef3ff90fc,pending,,,,false
knowledge_card,MVP-ENDO-007,猫糖尿病可能出现的日常变化,endocrine,cat,ac998b954063e461a5750b977f451b80447f001326d6d266e2fc3cca93dc42fe,pending,,,,false
knowledge_card,MVP-ENDO-008,疑似糖尿病宠物出现呕吐和精神差,endocrine,cat/dog,bf19f50f685a27cf2f5c8407a370163d7b92a795758db90a7478bc7858756521,pending,,,,false
knowledge_card,MVP-ENDO-009,接受降糖治疗宠物的低血糖警示,endocrine,cat/dog,4e88b2e2fbc40f965e0eea9c84dfdb8758657ee3fc17636df0bec1c37b9fcb45,pending,,,,false
knowledge_card,MVP-ENDO-010,多饮多尿不等于单一疾病,endocrine,cat/dog,55deb756702e298cbea593a4791123175c0e2c2c8f47e04cb117b89f094ac576,pending,,,,false
knowledge_card,MVP-CARD-001,犬体检发现心脏杂音但没有症状,cardiac,dog,6e14312d45a28f897698ee41dd7a7030a1796a78776375f22a20a54274736260,pending,,,,false
knowledge_card,MVP-CARD-002,犬静息或睡眠呼吸变快,cardiac,dog,d96721005ab6369dcd92d123a38bb8bbbdebefb51db385ed01a89b0be3653b2d,pending,,,,false
knowledge_card,MVP-CARD-003,犬咳嗽不一定都是心脏病,cardiac,dog,ca73a1dd2e8d6c07dbd6f3b2e1d720ba05358ab4f88bcc243be71bae545e17f7,pending,,,,false
knowledge_card,MVP-CARD-004,猫肥厚型心肌病可能没有明显症状,cardiac,cat,9432f3b2f44ab918187fa72fc7276bf6b60a5414327eac1787db1fac96bdf87a,pending,,,,false
knowledge_card,MVP-CARD-005,猫静息呼吸加快需要警惕心肺问题,cardiac,cat,64b9c61b9512ff511eaab15f3f50ac27cf3b7b6730080648f3492d452718f2a1,pending,,,,false
knowledge_card,MVP-CARD-006,猫突然后肢疼痛或无法站立,cardiac,cat,69e4aedc963af2ccd857fcfd5944e5c5bf830a98345765c5778c93e3350c83d7,pending,,,,false
knowledge_card,MVP-CARD-007,犬短暂晕厥或倒地,cardiac,dog,0d9ea6b45735baefd3a2f75279da3983217db7af82a1a5d56bf0d525617af296,pending,,,,false
knowledge_card,MVP-CARD-008,犬心脏病药物不能因症状变化自行增减,cardiac,dog,1aa1062c74e21c2104f883fb65830fa804f2d88437a5feb390dd55c7344f3b61,pending,,,,false
knowledge_card,MVP-PH-001,犬胰腺炎可能出现哪些表现,pancreatic_hepatobiliary,dog,ab67a5af2908565024fe44716920743d7c3b128feb486a7ad395299bd51a3186,pending,,,,false
knowledge_card,MVP-PH-002,犬胰腺炎不一定都有明显腹痛,pancreatic_hepatobiliary,dog,310ad10ca3a06bf931014ab52dc1786c23a34aa10f90006ff685039750e5b0b5,pending,,,,false
knowledge_card,MVP-PH-003,犬长期消瘦并且粪便量多,pancreatic_hepatobiliary,dog,fb3c64cee2a2785a5fd8412ceeb86d5a3bc4003ee9cef4250f71f1da4517cd97,pending,,,,false
knowledge_card,MVP-PH-004,犬肝胆疾病的非特异性表现,pancreatic_hepatobiliary,dog,9ff69a5a8caa114b85afad057a4c351331e2f98449f7e2e31753ad53e9e96120,pending,,,,false
knowledge_card,MVP-PH-005,犬出现黄疸,pancreatic_hepatobiliary,dog,881634ab35aa03fbb9d399e8dee364fc6cba67e837d73cd69ffad539aa380722,pending,,,,false
knowledge_card,MVP-PH-006,犬腹部逐渐膨大疑似腹水,pancreatic_hepatobiliary,dog,de9957b15ea1ecabe80df7d5f290009be8b5b4225065ea4b8cc487888cd61a91,pending,,,,false
knowledge_card,MVP-PH-007,犬持续呕吐并伴腹部疼痛,pancreatic_hepatobiliary,dog,e156370546537586d428df923571dc3c0dec5d0418b68807181a38d2544356a9,pending,,,,false
knowledge_card,MVP-INF-001,未完成免疫幼犬突然呕吐腹泻,infectious,dog,9dedfa2af3ce5f27dbe3a5867d69f270fab568a5b6ded026b1df1ce4808f686e,pending,,,,false
knowledge_card,MVP-INF-002,犬细小病毒的家庭隔离注意,infectious,dog,1afc4dcaa1c2123bc95ddcd14140f32614ef4dfd713d966f27bd725f821157f0,pending,,,,false
knowledge_card,MVP-INF-003,幼犬疫苗未完成时的高风险接触,infectious,dog,8cc293dc78634c21ed12f30670b1d6195515457180ab0799b3b78925393f0fb9,pending,,,,false
knowledge_card,MVP-INF-004,幼猫突然发热、呕吐和严重腹泻,infectious,cat,648cb9588b4216ca507d6c8d9697dd48b48ec7a64d0d7a198a59e9159d1b2a7b,pending,,,,false
knowledge_card,MVP-INF-005,新领养猫什么时候考虑FeLV/FIV检测,infectious,cat,9c4db184167466efbeb0858aeccc98dd5e6f5babfe0dcebee292d1f73f11ce3b,pending,,,,false
knowledge_card,MVP-INF-006,猫白血病病毒感染可能表现很不典型,infectious,cat,b34be3becd637f55905e919cfc6fa31a6711b72a7edada1100bb61043c3a3519,pending,,,,false
knowledge_card,MVP-INF-007,猫打斗和FIV暴露风险,infectious,cat,844bc84a2c6e51f19547e9edac36c166c28808f2e4cc991ac6bbec296fadba54,pending,,,,false
knowledge_card,MVP-INF-008,不能根据外观判断猫是否感染FeLV或FIV,infectious,cat,5e22dfbf376dfe3cd799c80fe08c0bb0a1cc1a9267d4e8a6548bcad23259d596,pending,,,,false
knowledge_card,MVP-INF-009,犬发热呕吐并出现黄疸,infectious,dog,2ea8d6020dbedf69ad69be2e4e4b5c98b9515edc2a69eda737acecad238c8144,pending,,,,false
knowledge_card,MVP-INF-010,疑似钩端螺旋体病时的家庭防护,infectious,dog,6d3134ee3c18972861309e7b60f4a016a297dbba5dc309f2d8324ed19e10e372,pending,,,,false
knowledge_card,MVP-RESP-004,猫反复咳嗽或喘鸣可能与哮喘有关,respiratory,cat,6b78eb392b5d0950383782fb1fea926b4d381fa1f0fb4ca8a7b2cea9f92a7b54,pending,,,,false
knowledge_card,MVP-RESP-005,猫哮喘样发作时不能只等拍视频,respiratory,cat,d9f3fd220002075fca1884d932ce921e2041a8877b9c2491a2976a8f2b3c7220,pending,,,,false
knowledge_card,MVP-RESP-006,短头犬长期打鼾和呼吸噪音不是完全正常,respiratory,dog,4977ac3dbc691fd0a3763f4c0e0c6f0bc8a533d0a36caa5bcf7290439a174b9e,pending,,,,false
knowledge_card,MVP-RESP-007,短头犬运动和高温耐受差,respiratory,dog,cbd7a8489cf736518d016ab93d31fe5e00a58dbee9dbdce881997f6ea39548fc,pending,,,,false
knowledge_card,MVP-RESP-008,短头犬睡眠中出现憋气或频繁惊醒,respiratory,dog,4812f7e1c7c0ac2ad00070d3b6389ecfc4f2a11661af45f664b82cf8787afc1d,pending,,,,false
knowledge_card,MVP-RESP-009,猫呼吸困难的原因不能只按哮喘处理,respiratory,cat,989e7387a2ebe32e4290549af3832b648cc9bbc534fe0e77cd415b4a8a24ab28,pending,,,,false
knowledge_card,MVP-RESP-010,如何记录犬的静息呼吸变化,respiratory,dog,3f83ebc175d14c71d52e6df129c6db655ce6aeba51f65be3d1bf578899760b5b,pending,,,,false
knowledge_card,MVP-REPRO-001,未绝育母犬发情后精神差并喝水增多,reproductive,dog,2bad1d27979b99f1564ea60517aa891d01cc8f5e8a18aebd567ecfba760bfe59,pending,,,,false
